id,school_inep_fk
690,28001702
691,28001702
692,28001702
693,28001702
694,28001702
695,28001702
702,28001702
703,28001702
704,28001702
705,28001702
706,28001702
707,28001702
708,28001702
709,28001702
710,28001702
711,28001702
715,21031967
716,21031967
716,28001826
717,21031967
717,28001826
718,28001826
719,28001826
720,28001826
721,28001826
722,28001826
723,28001826
724,28001826
725,28001826
726,28001826
727,28001826
728,28001826
729,28001826
730,28001826
731,28001826
732,28001826
733,28001826
733,28022041
734,28022041
735,28022041
738,21041970
740,21041970
740,28001826
741,21041970
741,28001826
742,21041970
742,28001826
743,21041970
743,28001826
744,21041970
744,28001826
745,28001826
758,21022780
789,28002156
790,28002156
791,28002156
792,28002156
793,28002156
794,28002156
795,28002156
800,32065744
801,32065744
802,32065744
806,28022220
807,21032238
807,28022220
808,28022220
810,21041873
810,28022220
813,28014987
814,28014987
815,28014987
816,28014987
817,28014987
818,28014987
819,28014987
820,28014987
821,28014987
824,28014987
824,28022386
826,28014987
830,28022386
832,28001737
833,28001737
834,28001737
857,28022165
857,32060688
859,28015037
859,28022165
859,32060483
860,28015037
860,28022165
860,32060483
863,32060483
866,28001761
867,28001761
869,28001761
870,28001761
871,28001761
872,28001761
876,28015169
876,28027299
877,28015169
877,28027299
885,28070402
886,28070402
898,28001761
899,28001761
900,28001761
900,28016173
900,32083327
901,28002024
902,28070402
902,32083327
903,28016173
903,28070402
903,32083327
908,28001842
909,28001842
910,28001842
917,28002024
919,32083327
920,32083327
921,28002024
922,32083327
923,28070402
924,28070402
925,28070402
926,28015304
926,28070402
927,28015304
930,28001826
932,32083327
940,28001826
944,28002156
945,28001826
945,28015126
949,28015207
949,32060483
951,28027299
951,32060483
952,28027299
952,32060483
953,28015169
953,32060483
954,28002156
955,28002156
956,28002156
957,28002156
958,28002156
959,28002156
960,28002172
962,28001702
963,28001702
965,28001761
966,28001761
967,28001982
968,28001761
969,28001761
970,28001982
981,28001702
982,28001702
983,28001702
984,28001702
985,28001702
986,28001702
987,28001702
988,28001702
989,28001702
990,28001702
993,28001826
994,28001826
995,28001826
996,28001826
997,28001826
998,28001826
999,28001826
1000,28001826
1001,28001826
1002,28001826
1003,28001826
1004,28001826
1005,28001826
1006,28001826
1007,28001826
1008,28001826
1009,28001826
1010,28001826
1018,21042276
1019,21042276
1020,21042276
1029,28001761
1030,28001761
1032,28001761
1033,28001761
1034,28001761
1035,28001761
1036,28001761
1038,32059930
1039,21041938
1039,32059930
1040,21041938
1040,32059930
