id,school_inep_fk
1310,28002156
1310,28015231
1311,28002156
1311,28015177
1312,28002156
1312,28015177
1313,28002156
1313,28015177
1314,28002156
1315,28002156
1317,28015223
1318,32069731
1319,28015274
1325,28002156
1326,28002156
1326,28015037
1327,32069731
1329,32059930
1330,28015312
1330,32060521
1331,28015312
1331,32060491
1332,32060491
1333,32060491
1334,28037740
1334,32060491
1335,28037740
1335,32060491
1336,28015169
1336,28037740
1337,28015169
1337,28037740
1338,28015266
1338,28037740
1339,28015169
1339,28037740
1339,32060491
1340,28015169
1340,28037740
1340,32060491
1341,28015169
1341,28037740
1341,32060491
1342,28015169
1342,28036972
1343,28015169
1344,28015169
1344,28036972
1345,28036972
1346,28002024
1346,32060700
1347,28033248
1348,28033248
1348,32060483
1349,28002024
1349,32060483
1350,28033248
1350,32060483
1351,28002024
1351,28015169
1351,32060483
1352,28015169
1352,32060483
1353,28002024
1353,28015223
1353,32060483
1354,28002024
1354,32060483
1355,28033582
1355,32060483
1356,28002024
1356,28015126
1356,32060483
1357,28015126
1357,28036972
1357,32060483
1358,28002024
1358,28015126
1358,32060483
1359,28015134
1359,28036972
1359,32060483
1360,28002024
1360,28015134
1361,28001672
1361,28015134
1361,32060483
1362,28001672
1362,28015207
1362,32060483
1363,28001672
1363,28015207
1363,32060483
1364,28001672
1364,28015207
1365,28001672
1365,28015045
1366,28001672
1366,28015045
1367,28001672
1368,28001672
1368,28015100
1369,28001982
1369,28015100
1370,28001982
1370,28015304
1371,28001982
1371,28015223
1372,28001982
1372,28015223
1373,28001982
1374,28001982
1375,28001982
1376,28001982
1377,28001737
1378,28001737
1379,28001737
1380,28001737
1381,28001737
1381,32060483
1382,28001737
1382,32060483
1383,28001737
1383,28014987
1383,32060483
1384,28014987
1384,32060483
1385,32060483
1387,28001737
1387,32069332
1388,28001737
1388,32069332
1389,28002024
1389,32069332
1390,28002024
1390,32069332
1391,28002024
1391,32069332
1392,32069332
1393,28014987
1393,32069332
1394,28014987
1394,32069332
1395,28002024
1395,28014987
1395,32069332
1396,28015215
1396,32069332
1397,32069332
1398,28001842
1398,28015215
1398,32081103
1399,28001842
1399,28015070
1399,32065752
1400,28001842
1400,28015070
1400,32065752
1401,28015223
1401,32069340
1402,28015223
1402,32069340
1403,28001842
1403,28015223
1403,32069340
1404,28001842
1404,28015223
1404,32069340
1405,28015223
1405,32069340
1406,28015223
1406,32069340
1407,28001842
1407,28015223
1407,32082576
1408,28001842
1408,28015223
1408,32082576
1409,28001842
1409,28015223
1409,32082576
1410,28001842
1410,28015223
1410,32082576
1411,28015223
1411,32082576
1412,28002172
1412,28015223
1412,32082576
1413,28002172
1413,28015223
1413,32082576
1414,28002172
1414,28015304
1414,32082576
1415,28002172
1415,32082576
1415,33013608
1416,28002172
1416,28015304
1416,32082576
1417,28002172
1417,28015304
1417,32082576
1418,28002172
1418,28015304
1419,28015185
1420,28015185
1420,28036972
1421,28015304
1421,28036972
1422,28015100
1422,28036972
1423,28015100
1423,28036972
1424,28015100
1425,28026713
1426,28026713
1427,28015037
1427,32065744
1428,28015037
1428,32065744
1429,28015037
1429,28038231
1429,32065744
1430,28015037
1430,28038231
1430,32065744
1431,28015037
1431,28038231
1431,32065744
1432,28038231
1433,28038231
1434,28038231
1435,25013645
1435,28015037
1435,28038231
1435,32065744
1436,25013645
1436,28038231
1436,32065744
1437,25013645
1437,2803458
1437,32065744
1438,25013645
1438,28015223
1438,28038231
1438,32065744
1439,28015223
1439,28038231
1439,32065744
1440,25013530
1440,28015223
1440,32065744
1441,25013530
1441,28015223
1441,2803458
1441,32065744
1442,25013645
1442,28015169
1442,28038231
1443,25013645
1443,28038231
1443,32099010
1444,25013645
1445,25013645
1445,2803458
1446,25013645
1446,2803458
1447,2803458
1447,32060386
1448,2803458
1449,28038231
1449,32060521
1450,28038231
1450,32060521
1451,28038231
1451,32060521
1452,28038231
1453,25013645
1453,28038231
1454,25013645
1454,28038231
1455,25013645
1457,25012878
1457,28001672
1458,25012878
1459,25013297
